name	first_year	episode_name	season	episode_number	star_1	star_2	star_3	star_4	star_5	star_6	star_7	star_8	star_9	star_10
Futurestates 2010	2010	Fallout	1	1	0	0	0	0	0	2	0	0	0	2
Futurestates 2010	2010	Life Begins at Rewirement	3	7	1	0	0	0	0	0	2	0	2	3
Futurestates 2010	2010	Mister Green	1	2	2	0	0	0	0	0	2	0	4	6
Futurestates 2010	2010	Pia	1	3	0	0	0	0	0	2	0	1	2	1
Futurestates 2010	2010	Play	1	5	1	0	1	1	1	0	3	3	3	9
Futurestates 2010	2010	Refuge	4	2	0	0	0	0	0	1	0	0	1	2
Futurestates 2010	2010	Remigration	2	2	0	0	0	0	1	0	1	2	0	3
Futurestates 2010	2010	Seed	1	6	0	0	1	0	0	7	0	0	0	0
Futurestates 2010	2010	Silver Sling	1	7	2	0	0	0	0	0	2	2	0	5
Futurestates 2010	2010	Spring of Sorrow	2	4	0	0	1	1	1	0	0	1	0	3
Futurestates 2010	2010	Tent City	1	8	1	0	0	1	0	1	1	1	5	21
Futurestates 2010	2010	That Which Once Was	2	10	1	0	0	0	0	0	0	3	0	8
Futurestates 2010	2010	The Other Side	1	9	0	0	0	0	0	2	6	2	2	2
Futurestates 2010	2010	The Rise	1	10	0	0	0	0	1	1	1	0	1	1
Futurestates 2010	2010	White	2	8	0	0	0	0	0	0	0	0	0	4
Futurestates 2010	2010	Worker Drone	2	9	0	0	0	1	0	0	1	3	0	1
G_I_ Joe_ Renegades 2010	2010	The Descent_ Part 1	1	1	0	0	0	0	0	2	0	0	0	3
G_I_ Joe_ Renegades 2010	2010	The Descent_ Part 2	1	2	0	0	0	0	0	2	0	0	0	0
Gakuen mokushiroku_ Highschool of the dead 2010	2010	All Deads Attack	1	12	0	0	0	0	0	2	4	4	0	4
Gakuen mokushiroku_ Highschool of the dead 2010	2010	Dead Night and the Dead Ruck	1	7	0	0	1	0	1	3	3	6	1	3
Gakuen mokushiroku_ Highschool of the dead 2010	2010	Dead Storm Rising	1	11	0	0	0	0	2	4	4	4	0	2
Gakuen mokushiroku_ Highschool of the dead 2010	2010	Democracy Under the Dead	1	3	0	0	0	0	1	1	6	8	1	6
Gakuen mokushiroku_ Highschool of the dead 2010	2010	Escape from the Dead	1	2	0	0	0	1	0	3	3	9	3	6
Gakuen mokushiroku_ Highschool of the dead 2010	2010	In the Dead of the Night	1	6	0	0	1	1	0	5	5	3	1	3
Gakuen mokushiroku_ Highschool of the dead 2010	2010	Running in the Dead	1	4	0	0	0	3	3	3	6	1	1	3
Gakuen mokushiroku_ Highschool of the dead 2010	2010	Spring of the Dead	1	1	0	2	2	2	2	2	11	11	2	11
Gakuen mokushiroku_ Highschool of the dead 2010	2010	Streets of the Dead	1	5	0	0	0	0	0	2	6	6	0	2
Gakuen mokushiroku_ Highschool of the dead 2010	2010	The Dead Way Home	1	8	0	0	0	0	0	2	4	6	2	2
Gakuen mokushiroku_ Highschool of the dead 2010	2010	The Dead_s House Rules	1	10	0	0	0	0	0	4	7	2	0	2
Gakuen mokushiroku_ Highschool of the dead 2010	2010	The Sword and Dead	1	9	0	0	0	0	0	2	5	5	2	2
Generator Rex 2010	2010	Ben 10_Generator Rex Heroes United	3	10	5	1	0	0	1	0	1	1	1	25
Generator Rex 2010	2010	Breach	1	8	0	0	0	0	0	1	1	1	0	1
Generator Rex 2010	2010	Dark Passage	1	9	1	0	0	0	0	1	1	0	1	1
Generator Rex 2010	2010	Frostbite	1	6	0	0	0	0	0	1	1	1	1	1
Generator Rex 2010	2010	Rabble	1	12	1	0	0	0	0	0	1	3	0	1
Generator Rex 2010	2010	Rampage	2	1	0	0	0	0	0	0	0	0	0	3
Generator Rex 2010	2010	Riddle of the Sphinx	3	4	1	0	0	0	0	0	1	1	0	3
Generator Rex 2010	2010	String Theory	1	2	1	0	0	0	1	0	1	1	1	1
Generator Rex 2010	2010	The Day That Everything Changed	1	1	0	0	0	0	0	0	3	0	0	7
Generator Rex 2010	2010	The Hunter	1	15	1	0	0	0	0	1	1	1	1	1
Generator Rex 2010	2010	What Lies Beneath	1	14	0	0	0	0	0	0	3	1	0	0
Ghostfacers 2010	2010	Meet the Facers	1	1	0	0	0	0	0	0	2	0	0	2
Gigantic 2010	2010	All In	1	7	3	0	0	0	3	4	1	0	0	0
Gigantic 2010	2010	An Awesome Night of Awesomeness	1	5	0	0	0	0	4	4	2	0	0	0
Gigantic 2010	2010	Black and White and Red All Over	1	3	3	0	0	1	1	3	1	0	0	1
Gigantic 2010	2010	Bye Bye Baby	1	10	2	0	0	0	0	6	2	3	0	0
Gigantic 2010	2010	Cas_ Girls Are Not So Easy	1	4	0	0	0	0	0	4	6	2	0	0
Gigantic 2010	2010	Dottie P_	1	9	2	0	0	0	3	3	0	0	0	3
Gigantic 2010	2010	Perfect Complications	1	6	2	0	0	0	0	0	6	0	2	0
Gigantic 2010	2010	Pilot_ Part 1	1	1	1	1	0	1	1	1	1	3	1	8
Gigantic 2010	2010	Pilot_ Part 2	1	2	2	0	0	0	2	0	2	2	0	6
Gigantic 2010	2010	The Town of No	1	8	3	0	0	0	2	4	2	0	0	0
Glory Daze 2010	2010	Fake Me Home Tonight	1	2	1	1	0	1	1	6	1	3	1	6
Glory Daze 2010	2010	Hit Me with Your Test Shot	1	9	2	0	0	0	0	0	3	3	2	3
Glory Daze 2010	2010	Hungry Like Teen Wolf	1	3	1	0	0	1	0	1	5	5	3	5
Glory Daze 2010	2010	I Ram So Far Away	1	6	2	0	0	0	2	4	2	0	2	2
Glory Daze 2010	2010	Papa Don_t Pre_Game	1	4	1	1	0	1	1	3	3	3	1	5
Glory Daze 2010	2010	Pilot	1	1	1	0	0	1	1	5	8	1	5	5
Glory Daze 2010	2010	Shamrock You Like a Hurricane	1	8	2	0	0	2	2	2	0	0	2	5
Glory Daze 2010	2010	Some Like It Hot Tub	1	10	0	0	0	0	0	0	3	0	3	3
Glory Daze 2010	2010	What_s Love Got to Nude with It	1	7	2	0	0	0	1	0	2	0	1	2
Glory Daze 2010	2010	Why Shant This Be Love_	1	5	2	0	0	0	0	4	4	0	2	4
Gold Rush_ Alaska 2010	2010	Bad Blood	1	8	0	0	0	2	0	3	2	0	0	0
Gold Rush_ Alaska 2010	2010	Bedrock Gold	2	14	0	0	0	0	1	1	0	3	0	1
Gold Rush_ Alaska 2010	2010	Bedrock or Bust	1	9	0	2	0	0	0	4	2	0	0	2
Gold Rush_ Alaska 2010	2010	Behind the Scenes	2	9	0	1	0	0	3	1	1	0	0	1
Gold Rush_ Alaska 2010	2010	Behind the Scenes	3	9	0	0	0	0	0	3	0	2	0	0
Gold Rush_ Alaska 2010	2010	Dead in the Water	2	11	0	0	0	0	1	1	1	1	1	0
Gold Rush_ Alaska 2010	2010	Do or Die	3	0	0	0	0	0	0	0	0	2	0	2
Gold Rush_ Alaska 2010	2010	Dozer Wars	3	11	1	0	0	1	0	0	1	2	1	1
Gold Rush_ Alaska 2010	2010	Drill or Die	2	5	0	0	0	0	0	2	2	2	0	0
Gold Rush_ Alaska 2010	2010	Family Feud	2	3	0	0	0	0	1	1	3	1	0	0
Gold Rush_ Alaska 2010	2010	Frozen Out	2	17	0	0	0	0	0	1	0	3	1	1
Gold Rush_ Alaska 2010	2010	Full Disclosure	1	11	0	1	0	1	1	1	1	1	0	1
Gold Rush_ Alaska 2010	2010	Going for Broke	1	7	0	1	1	1	1	1	1	1	0	1
Gold Rush_ Alaska 2010	2010	Gold Fever	1	6	0	1	1	1	1	1	1	0	0	1
Gold Rush_ Alaska 2010	2010	Gold at Last	2	7	0	0	0	0	1	0	1	1	0	0
Gold Rush_ Alaska 2010	2010	Gold_ Guns and Bears	1	2	0	2	0	0	2	2	2	0	0	2
Gold Rush_ Alaska 2010	2010	In Too Deep	4	3	0	0	0	0	0	0	2	0	0	2
Gold Rush_ Alaska 2010	2010	In the Black	2	16	0	0	0	0	0	0	2	0	0	0
Gold Rush_ Alaska 2010	2010	Judgment Day	2	18	0	0	0	0	0	1	0	3	1	1
Gold Rush_ Alaska 2010	2010	Learning Curve	4	2	0	0	0	0	0	0	0	0	0	2
Gold Rush_ Alaska 2010	2010	Lovestruck	2	6	0	0	0	0	0	5	0	0	0	0
Gold Rush_ Alaska 2010	2010	Man Down	2	15	0	0	0	0	0	1	1	1	1	0
Gold Rush_ Alaska 2010	2010	Million Dollar Season	3	1	0	0	0	0	2	0	0	2	0	2
Gold Rush_ Alaska 2010	2010	Never Say Die	1	10	0	1	0	1	1	1	2	0	0	1
Gold Rush_ Alaska 2010	2010	No Guts_ No Glory	1	1	0	2	0	2	2	4	2	0	0	0
Gold Rush_ Alaska 2010	2010	On the Gold	2	8	1	0	0	0	0	1	1	2	1	0
Gold Rush_ Alaska 2010	2010	Pink Slip	3	12	0	0	0	0	0	0	2	2	0	0
Gold Rush_ Alaska 2010	2010	Queen of Diamonds	4	1	1	0	0	0	0	2	2	2	0	2
Gold Rush_ Alaska 2010	2010	Revelations	2	19	0	0	0	0	0	0	0	2	0	2
Gold Rush_ Alaska 2010	2010	Road to Gold	3	7	0	0	0	0	0	2	0	0	0	2
Gold Rush_ Alaska 2010	2010	Rock Bottom	2	13	0	0	0	0	2	0	2	0	0	0
Gold Rush_ Alaska 2010	2010	Running Dirt	1	3	0	2	0	0	2	3	3	0	0	0
Gold Rush_ Alaska 2010	2010	Slippery Slope	2	4	0	0	0	0	0	2	2	0	0	0
Gold Rush_ Alaska 2010	2010	The Merger	3	13	0	0	0	0	0	2	0	2	0	0
Gold Rush_ Alaska 2010	2010	The Off_Season	2	0	1	0	1	0	1	1	0	1	1	0
Gold Rush_ Alaska 2010	2010	The Pain Barrier	1	5	0	2	2	0	2	2	2	0	0	0
Gold Rush_ Alaska 2010	2010	The Ultimate Price	1	4	0	3	0	0	3	0	2	0	0	0
Gold Rush_ Alaska 2010	2010	The Wrong Claim	3	2	0	0	0	0	1	0	3	1	0	1
Gold Rush_ Alaska 2010	2010	Twenty Four Seven	2	12	0	0	0	0	1	1	3	1	1	0
Gold Rush_ Alaska 2010	2010	Twist of Fate	2	1	0	0	0	0	0	1	1	2	1	1
Gold Rush_ Alaska 2010	2010	Virgin Ground	2	2	1	0	0	0	0	1	4	0	1	0
Good Luck Charlie 2010	2010	A Duncan Christmas	3	20	1	0	0	0	0	0	3	3	3	16
Good Luck Charlie 2010	2010	All Fall Down	3	21	2	0	0	2	2	0	2	2	2	31
Good Luck Charlie 2010	2010	Alley Oops	2	24	0	0	0	0	0	1	6	3	3	11
Good Luck Charlie 2010	2010	Amazing Gracie	2	20	0	0	0	1	0	0	6	1	1	16
Good Luck Charlie 2010	2010	Amy Needs a Shower	3	3	1	0	0	0	1	0	1	4	4	21
Good Luck Charlie 2010	2010	Appy Days	2	4	0	0	0	1	0	1	7	1	1	16
Good Luck Charlie 2010	2010	Baby Come Back	1	2	0	0	0	2	2	2	6	6	2	20
Good Luck Charlie 2010	2010	Baby Steps	3	11	1	0	0	1	4	0	1	4	1	15
Good Luck Charlie 2010	2010	Baby_s First Vacation	3	9	1	0	0	0	0	0	1	1	4	19
Good Luck Charlie 2010	2010	Baby_s New Shoes	2	14	0	0	1	1	1	1	5	1	1	19
Good Luck Charlie 2010	2010	Bad Luck Teddy	3	2	2	2	0	2	2	2	2	2	2	44
Good Luck Charlie 2010	2010	Battle of the Bands	2	7	0	0	0	1	0	1	4	4	1	21
Good Luck Charlie 2010	2010	Blankie Go Bye_Bye	1	14	1	0	0	1	1	5	5	1	0	18
Good Luck Charlie 2010	2010	Bob_s Beau_Be_Gone	4	16	0	0	0	0	0	2	0	0	0	13
Good Luck Charlie 2010	2010	Boys Meets Girls	1	11	0	0	0	2	2	2	6	6	6	19
Good Luck Charlie 2010	2010	Butt Dialing Duncans	1	7	2	0	2	2	2	2	2	6	2	20
Good Luck Charlie 2010	2010	Bye Bye Video Diary	2	15	0	0	0	1	1	1	4	4	1	16
Good Luck Charlie 2010	2010	Can You Keep a Secret_	2	27	0	1	0	1	1	1	1	1	1	20
Good Luck Charlie 2010	2010	Catch Me If You Can	3	5	0	0	0	0	1	1	3	3	1	13
Good Luck Charlie 2010	2010	Charlie 4_ Toby 1	4	8	1	0	0	0	0	1	1	1	1	20
Good Luck Charlie 2010	2010	Charlie Did It_	1	6	2	0	0	2	2	2	7	7	2	23
Good Luck Charlie 2010	2010	Charlie Goes Viral	1	15	1	1	1	1	0	1	5	1	1	18
Good Luck Charlie 2010	2010	Charlie Is 1	1	8	2	0	2	2	2	2	6	6	2	18
Good Luck Charlie 2010	2010	Charlie Is 2_	2	1	2	0	0	2	2	2	6	2	2	23
Good Luck Charlie 2010	2010	Charlie Shakes It Up	2	13	0	0	1	1	1	1	5	1	1	19
Good Luck Charlie 2010	2010	Charlie Whisperer	3	18	1	0	0	0	0	1	4	4	1	14
Good Luck Charlie 2010	2010	Charlie in Charge	1	18	1	0	0	1	1	1	7	1	1	17
Good Luck Charlie 2010	2010	Dance Off	1	5	0	0	2	2	2	2	12	7	2	17
Good Luck Charlie 2010	2010	Demolition Dabney	4	3	1	0	0	0	0	0	0	3	1	18
Good Luck Charlie 2010	2010	Ditch Day	2	23	0	0	0	1	1	4	4	1	1	15
Good Luck Charlie 2010	2010	Doppel Date	4	2	0	1	0	0	0	1	1	1	1	15
Good Luck Charlie 2010	2010	Double Whammy	1	4	0	0	2	2	2	2	7	7	2	17
Good Luck Charlie 2010	2010	Dress Mess	3	4	1	0	1	0	1	1	1	1	4	17
Good Luck Charlie 2010	2010	Driving Mrs_ Dabney	1	26	1	0	0	1	1	1	4	1	4	18
Good Luck Charlie 2010	2010	Duncan Dream House	4	1	1	0	0	0	1	0	5	1	1	22
Good Luck Charlie 2010	2010	Duncan vs_ Duncan	2	5	0	0	0	1	1	1	4	4	1	17
Good Luck Charlie 2010	2010	Duncan_s Got Talent	1	16	1	0	0	1	0	1	5	5	1	18
Good Luck Charlie 2010	2010	Fright Knight	4	14	0	0	0	0	0	0	4	0	0	10
Good Luck Charlie 2010	2010	Futuredrama	4	9	1	0	0	0	0	1	1	0	0	20
Good Luck Charlie 2010	2010	Gabe_s 12_1_2 Birthday	2	11	1	1	0	1	0	1	4	4	1	16
Good Luck Charlie 2010	2010	Girl Bites Dog	1	20	1	1	0	0	1	1	5	5	0	18
Good Luck Charlie 2010	2010	Go Teddy_	4	4	1	0	0	0	0	0	1	3	0	17
Good Luck Charlie 2010	2010	Good Luck Charlie_ It_s Christmas_	2	31	2	0	0	2	2	2	2	2	7	33
Good Luck Charlie 2010	2010	Good Luck Jessie_ NYC Christmas	4	17	0	0	0	0	0	0	0	0	0	13
Good Luck Charlie 2010	2010	Guys _ Dolls	3	16	1	0	0	0	0	1	1	4	4	17
Good Luck Charlie 2010	2010	It_s a Charlie Duncan Thanksgiving	2	29	5	0	0	1	1	0	5	1	1	17
Good Luck Charlie 2010	2010	Kit and Kaboodle	1	12	0	0	1	1	1	1	5	5	5	17
Good Luck Charlie 2010	2010	Kwikki Chick	1	17	1	1	0	1	1	1	5	1	1	20
Good Luck Charlie 2010	2010	L_A_R_P_ in the Park	2	6	1	0	0	1	0	5	5	5	1	15
Good Luck Charlie 2010	2010	Le Halloween	3	15	1	0	0	0	0	1	1	1	4	17
Good Luck Charlie 2010	2010	Let_s Potty	2	3	1	0	0	1	1	1	4	4	4	14
Good Luck Charlie 2010	2010	Make Room for Baby	3	1	2	0	0	2	0	0	2	7	2	34
Good Luck Charlie 2010	2010	Meet the Parents	2	10	0	0	0	1	1	4	7	1	1	12
Good Luck Charlie 2010	2010	Monkey Business	2	16	0	0	0	1	0	4	1	4	0	15
Good Luck Charlie 2010	2010	Name That Baby	3	6	1	0	0	1	0	0	5	1	1	23
Good Luck Charlie 2010	2010	Nurse Blankenhopper	3	17	1	1	0	0	0	0	1	1	1	22
Good Luck Charlie 2010	2010	PJ in the City	2	17	1	0	0	1	0	1	4	1	1	21
Good Luck Charlie 2010	2010	Pushing Buttons	1	23	1	0	0	1	0	1	9	1	1	19
Good Luck Charlie 2010	2010	Rat_a_Teddy	4	7	1	0	0	0	0	1	3	1	1	17
Good Luck Charlie 2010	2010	Return to Super Adventure Land	2	26	0	0	0	1	1	4	1	4	1	15
Good Luck Charlie 2010	2010	Rock Enroll	4	5	0	0	0	0	0	0	0	2	0	13
Good Luck Charlie 2010	2010	Scary Had a Little Lamb	2	25	0	0	0	1	1	3	3	1	1	15
Good Luck Charlie 2010	2010	Sister_ Sister	4	15	1	0	0	0	0	1	1	1	1	18
Good Luck Charlie 2010	2010	Sleepless in Denver	1	19	1	0	0	1	0	5	5	5	1	18
Good Luck Charlie 2010	2010	Snow Show_ Part 1	1	24	2	2	0	2	2	2	10	2	2	19
Good Luck Charlie 2010	2010	Snow Show_ Part 2	1	25	0	1	0	1	1	5	1	5	1	19
Good Luck Charlie 2010	2010	Something_s Fishy	2	2	0	0	1	1	1	1	3	3	1	16
Good Luck Charlie 2010	2010	Special Delivery	3	7	2	0	0	2	2	2	2	7	2	34
Good Luck Charlie 2010	2010	Story Time	2	28	1	1	0	1	1	1	7	1	1	13
Good Luck Charlie 2010	2010	Study Buddy	3	19	1	0	0	0	0	0	3	1	1	19
Good Luck Charlie 2010	2010	Study Date	1	1	0	3	3	3	3	3	11	3	3	41
Good Luck Charlie 2010	2010	Sun Show_ Part 1	2	18	0	0	0	1	0	1	6	4	1	12
Good Luck Charlie 2010	2010	Sun Show_ Part 2	2	19	0	0	0	1	0	1	4	4	1	17
Good Luck Charlie 2010	2010	T_ Wrecks	3	12	1	0	0	0	0	1	1	1	1	22
Good Luck Charlie 2010	2010	Take Mel Out to the Ball Game	1	10	1	0	1	1	5	1	9	1	1	16
Good Luck Charlie 2010	2010	Team Mom	3	14	0	0	0	0	0	1	6	1	1	13
Good Luck Charlie 2010	2010	Teddy Rebounds	1	22	1	0	0	1	1	1	5	1	5	20
Good Luck Charlie 2010	2010	Teddy and the Bambino	3	13	1	0	0	0	1	1	4	1	1	17
Good Luck Charlie 2010	2010	Teddy on Ice	2	30	0	0	0	1	1	1	4	1	1	17
Good Luck Charlie 2010	2010	Teddy_s Bear	2	9	1	0	0	0	1	1	5	1	1	20
Good Luck Charlie 2010	2010	Teddy_s Broken Heart Club Band	1	21	2	0	0	2	2	2	6	6	2	23
Good Luck Charlie 2010	2010	Teddy_s Choice	4	11	0	0	0	1	1	1	1	1	0	15
Good Luck Charlie 2010	2010	Teddy_s Little Helper	1	13	1	0	0	1	1	1	5	5	0	19
Good Luck Charlie 2010	2010	Teddy_s New Beau	4	10	0	0	0	0	0	0	0	0	0	14
Good Luck Charlie 2010	2010	Termite Queen	2	21	0	0	1	1	0	1	3	3	3	14
Good Luck Charlie 2010	2010	The Bob Duncan Experience	2	22	1	1	1	0	1	1	4	1	1	14
Good Luck Charlie 2010	2010	The Break Up	2	12	1	0	1	1	1	1	4	1	1	15
Good Luck Charlie 2010	2010	The Bug Prom	4	12	1	0	0	1	0	1	1	0	0	18
Good Luck Charlie 2010	2010	The Curious Case of Mr_ Dabney	1	3	2	0	2	2	2	2	6	2	6	18
Good Luck Charlie 2010	2010	The Singin_ Dancin_ Duncans	2	8	0	1	0	1	1	1	1	4	4	15
Good Luck Charlie 2010	2010	The Unusual Suspects	4	6	1	0	0	0	0	0	1	3	0	15
Good Luck Charlie 2010	2010	Up a Tree	1	9	0	0	0	2	0	6	2	2	6	23
Good Luck Charlie 2010	2010	Weekend in Vegas	4	13	0	0	0	0	0	2	2	0	0	10
Good Luck Charlie 2010	2010	Welcome Home	3	8	2	0	0	0	0	0	2	2	2	32
Good Luck Charlie 2010	2010	Wentz_s Weather Girls	3	10	2	0	2	2	2	0	2	2	6	28
Gordon_s Great Escape 2010	2010	Cambodia	2	1	0	0	0	0	0	0	2	3	0	0
Gordon_s Great Escape 2010	2010	India_ Part 1	1	1	0	0	0	0	0	2	2	3	2	0
Gordon_s Great Escape 2010	2010	India_ Part 2	1	2	0	0	0	0	0	2	2	3	1	0
Gordon_s Great Escape 2010	2010	India_ Part 3	1	3	0	0	0	0	1	1	2	5	0	0
Gordon_s Great Escape 2010	2010	Malaysia	2	3	0	0	0	0	0	0	2	0	0	0
Gordon_s Great Escape 2010	2010	Thailand	2	4	0	0	0	0	0	1	1	2	0	0
Gordon_s Great Escape 2010	2010	Vietnam	2	2	0	0	0	0	0	1	1	3	1	0
Grandma_s House 2010	2010	The Day Simon Announced That He Was in Control of the Universe	1	3	0	0	0	0	0	2	5	2	0	2
Grandma_s House 2010	2010	The Day Simon Decided He Was Forlorn	1	4	0	0	0	0	0	2	3	2	0	0
Grandma_s House 2010	2010	The Day Simon Decided It Might Be a Nice Idea to Surprise His Mother with a Gift	1	2	0	0	0	0	0	0	6	3	0	0
Grandma_s House 2010	2010	The Day Simon Decided to Express Actual Feelings Just Like a Person	2	3	0	0	0	0	0	1	3	2	0	2
Grandma_s House 2010	2010	The Day Simon Felt the Family Was Ready to Be Healed	1	5	1	0	0	0	1	0	3	1	1	1
Grandma_s House 2010	2010	The Day Simon Finally Found the Strength to Accept That His Mother Was Getting Married	1	6	0	0	0	0	0	2	3	2	2	0
Grandma_s House 2010	2010	The Day Simon Found Himself Back on the Path to Fulfilment and Joy	2	5	0	0	0	0	0	0	5	1	0	1
Grandma_s House 2010	2010	The Day Simon Officially Became a Very Good and Totally Employable Actor	2	1	1	0	0	0	0	3	5	3	1	7
Grandma_s House 2010	2010	The Day Simon Told His Family About His Important Decision	1	1	0	0	0	0	0	3	3	3	0	0
Grandma_s House 2010	2010	The Day Simon and his Family Opened the Door to Acceptance	2	6	0	0	0	0	0	0	3	1	0	1
Grandma_s House 2010	2010	The Day Simon was Really Determined to Heal His Grandma_s Pain	2	4	0	0	0	0	0	1	3	1	0	1
Grandma_s House 2010	2010	the Day Simon Thought It May be a Good Idea to Find New Living Arrangemants	2	2	0	0	0	0	0	0	6	2	2	0
Gravity 2010	2010	Are We All Just Dead_	1	10	0	0	0	0	0	0	3	0	0	4
Gravity 2010	2010	Calemnity	1	9	0	0	0	0	0	0	4	1	1	1
Gravity 2010	2010	Cold Swim Away	1	3	2	0	0	0	0	2	5	2	0	2
Gravity 2010	2010	Damn Skippy	1	8	0	0	0	0	0	1	3	1	1	1
Gravity 2010	2010	Dogg Day Afternoon	1	6	0	0	0	0	0	6	2	0	0	0
Gravity 2010	2010	Let It Mellow	1	7	0	0	0	0	1	2	3	0	0	1
Gravity 2010	2010	Love at First Suicide	1	5	0	0	0	0	0	3	4	0	0	2
Gravity 2010	2010	Namaste MF	1	2	0	2	0	0	2	5	4	0	0	2
Gravity 2010	2010	Old People Creep Me Out	1	4	0	0	0	0	0	2	5	0	0	3
Gravity 2010	2010	Suicide Dummies	1	1	1	1	4	1	4	4	4	1	1	4
Great Migrations 2010	2010	Behind the Scenes	1	6	0	0	0	0	1	0	1	1	0	4
Great Migrations 2010	2010	Born to Move	1	1	0	0	1	0	1	1	3	3	3	6
Great Migrations 2010	2010	Feast or Famine	1	4	1	0	0	0	0	1	1	0	1	2
Great Migrations 2010	2010	Need to Breed	1	2	1	0	0	0	0	0	1	1	1	2
Great Migrations 2010	2010	Race to Survive	1	5	1	0	0	0	0	1	1	1	1	4
Great Migrations 2010	2010	Rhythm of Life	1	7	0	0	0	0	0	0	0	0	0	3
Great Migrations 2010	2010	Science of Great Migrations	1	3	1	0	0	0	1	1	1	0	1	3
Hand aufs Herz 2010	2010	Unnamed	1	1	1	0	0	0	0	0	0	0	1	4
Happy Town 2010	2010	Blame It on Rio Bravo	1	8	1	1	1	1	1	9	1	5	5	9
Happy Town 2010	2010	Dallas Alice Doesn_t Live Here Anymore	1	7	2	0	0	0	2	6	6	6	6	10
Happy Town 2010	2010	I Came to Haplin for the Waters	1	2	2	2	2	2	2	10	10	6	2	6
Happy Town 2010	2010	In This Home on Ice	1	1	3	0	0	3	9	15	9	9	3	9
Happy Town 2010	2010	Polly Wants a Crack at Her	1	3	2	2	2	2	2	6	11	6	2	6
Happy Town 2010	2010	Questions and Antlers	1	6	1	0	0	1	1	6	4	6	4	4
Happy Town 2010	2010	Slight of Hand	1	4	1	1	0	1	1	7	7	7	4	1
Happy Town 2010	2010	This Is Why We Stay	1	5	1	0	0	0	1	9	5	9	1	1
Hardcover Mysteries 2010	2010	Joseph Wambaugh	1	8	1	0	0	0	0	1	0	0	0	5
Haven 2010	2010	301	3	1	7	7	7	7	7	7	23	38	7	54
Haven 2010	2010	A Tale of Two Audreys	2	1	9	9	9	9	9	9	27	46	27	46
Haven 2010	2010	Ain_t No Sunshine	1	8	9	0	9	9	9	28	48	28	9	48
Haven 2010	2010	As You Were	1	9	9	9	9	9	9	9	29	48	9	68
Haven 2010	2010	Audrey Parker_s Day Off	2	6	8	0	8	8	8	8	25	25	25	59
Haven 2010	2010	Bad Blood	4	3	4	0	0	4	4	4	14	34	14	24
Haven 2010	2010	Ball and Chain	1	5	10	10	10	10	10	30	50	30	10	50
Haven 2010	2010	Burned	3	10	4	0	4	4	4	4	14	24	14	34
Haven 2010	2010	Business as Usual	2	11	6	0	6	6	6	6	20	33	20	33
Haven 2010	2010	Butterfly	1	2	12	12	12	12	12	37	62	37	12	62
Haven 2010	2010	Consumed	1	4	9	9	9	9	9	29	67	29	9	48
Haven 2010	2010	Countdown	4	6	4	4	0	4	4	4	13	22	13	22
Haven 2010	2010	Crush	4	8	3	0	3	3	3	0	10	24	10	24
Haven 2010	2010	Double Jeopardy	3	5	9	9	9	9	9	9	27	46	27	46
Haven 2010	2010	Fallout	4	1	10	10	10	10	10	10	10	30	30	111
Haven 2010	2010	Fear _ Loathing	2	2	6	6	0	6	6	18	31	31	18	31
Haven 2010	2010	Friend or Faux	2	8	6	6	6	6	6	20	33	20	6	33
Haven 2010	2010	Fur	1	6	9	9	9	9	9	29	49	29	9	49
Haven 2010	2010	Harmony	1	3	9	9	9	9	9	29	68	29	9	49
Haven 2010	2010	Last Goodbyes	3	11	5	5	5	5	5	5	16	27	27	27
Haven 2010	2010	Lay Me Down	4	7	4	0	0	0	4	4	13	21	13	30
Haven 2010	2010	Lockdown	2	9	6	0	6	6	6	6	34	20	6	34
Haven 2010	2010	Lost and Found	4	4	4	0	0	4	4	4	14	24	14	34
Haven 2010	2010	Love Machine	2	3	7	7	7	7	7	22	38	22	7	38
Haven 2010	2010	Magic Hour	3	7	10	0	10	10	10	30	30	30	30	50
Haven 2010	2010	Magic Hour_ Part 2	3	8	10	0	10	10	10	30	30	30	30	50
Haven 2010	2010	Over My Head	3	4	9	9	9	9	9	27	27	46	27	46
Haven 2010	2010	Real Estate	3	6	10	0	10	10	10	31	31	31	31	52
Haven 2010	2010	Resurfacing	1	12	9	0	9	9	9	9	47	28	9	47
Haven 2010	2010	Reunion	3	12	6	0	6	6	6	6	19	19	19	59
Haven 2010	2010	Roots	2	5	6	0	6	6	6	20	34	20	6	34
Haven 2010	2010	Sarah	3	9	7	0	0	7	7	7	7	21	21	65
Haven 2010	2010	Shot in the Dark	4	11	3	0	3	3	3	3	9	16	9	16
Haven 2010	2010	Silent Night	2	13	6	6	6	6	6	6	32	19	6	45
Haven 2010	2010	Sins of the Fathers	2	12	7	0	7	7	7	7	21	35	21	63
Haven 2010	2010	Sketchy	1	7	9	0	9	9	9	27	46	27	9	46
Haven 2010	2010	Sparks and Recreation	2	4	6	6	6	6	6	18	31	31	6	31
Haven 2010	2010	Spiral	1	13	8	8	8	8	8	8	26	26	44	80
Haven 2010	2010	Stay	3	2	7	7	7	0	7	7	21	36	7	36
Haven 2010	2010	Survivors	4	2	5	5	5	5	5	5	15	25	15	36
Haven 2010	2010	Thanks for the Memories	3	13	7	7	0	7	7	7	7	23	38	69
Haven 2010	2010	The Farmer	3	3	6	0	0	6	6	6	18	31	18	31
